YYMMDDHHMI,STN,WD,WS,GST,PA,PS,PT,PR,TA,TD,HM,PV,RN,SD,WC,WP,WW,CA,CH,CT,VS,SS,SI,ST,TS,TE,WH,BF,IR,IX
202604270300,181,25,0.5,-9,1009.1,1013.2,4,0.0,9.1,1.9,61.0,7.0,-9.0,-9.0,-9,-9,-,5,71,-9,5000,-9.0,-9.00,-9,10.7,-99.0,-9.0,-9,3,-9
202604270400,181,23,1.0,-9,1008.9,1013.0,-9,-9.0,8.2,1.7,64.0,6.9,-9.0,-9.0,-9,-9,-,0,-9,-9,4987,-9.0,-9.00,-9,10.1,-99.0,-9.0,-9,3,-9
202604270500,181,16,0.6,-9,1008.7,1012.8,-9,-9.0,7.2,2.2,71.0,7.2,-9.0,-9.0,-9,-9,-,2,51,-9,4189,-9.0,-9.00,-9,9.7,-99.0,-9.0,-9,3,-9
202604270600,181,14,0.8,-9,1008.6,1012.7,7,-0.5,7.2,2.6,73.0,7.4,-9.0,-9.0,-9,-9,-,7,42,-9,3715,0.0,0.00,-9,9.5,-99.0,-9.0,-9,3,-9
202604270700,181,0,0.4,-9,1009.4,1013.5,-9,-9.0,9.4,3.7,68.0,8.0,-9.0,-9.0,-9,-9,-,4,41,-9,3151,0.1,0.22,-9,10.7,-99.0,-9.0,-9,3,-9
202604270800,181,29,1.0,-9,1009.6,1013.6,-9,-9.0,12.1,3.5,56.0,7.8,-9.0,-9.0,-9,-9,-,7,40,-9,3783,0.5,0.75,-9,13.4,-99.0,-9.0,-9,3,-9
202604270900,181,32,1.5,-9,1009.1,1013.1,0,0.4,14.7,3.1,46.0,7.6,-9.0,-9.0,-9,-9,-,6,37,-9,3781,0.7,1.45,-9,16.8,-99.0,-9.0,-9,3,-9
202604271000,181,32,2.0,-9,1008.9,1012.9,-9,-9.0,16.4,4.7,46.0,8.5,-9.0,-9.0,-9,-9,-,3,36,-9,3554,0.1,1.07,-9,17.6,-99.0,-9.0,-9,3,-9
202604271100,181,32,1.2,-9,1008.7,1012.6,-9,-9.0,19.1,2.8,34.0,7.5,-9.0,-9.0,-9,-9,-,2,34,-9,3915,1.0,2.88,-9,25.4,-99.0,-9.0,-9,3,-9
202604271200,181,25,1.4,-9,1008.6,1012.5,7,-0.6,20.6,2.3,30.0,7.2,-9.0,-9.0,-9,-9,-,2,35,-9,4286,0.8,2.93,-9,26.4,-99.0,-9.0,-9,3,-9
202604271300,181,23,2.8,-9,1008.1,1012.0,-9,-9.0,21.7,2.8,29.0,7.5,-9.0,-9.0,-9,-9,-,0,-9,-9,3669,1.0,2.87,-9,28.1,-99.0,-9.0,-9,3,-9
202604271400,181,29,1.7,-9,1007.2,1011.1,-9,-9.0,22.7,2.7,27.0,7.4,-9.0,-9.0,-9,-9,-,0,-9,-9,4231,0.9,2.86,-9,28.3,-99.0,-9.0,-9,3,-9
202604271500,181,32,2.6,-9,1006.5,1010.4,7,-2.1,22.8,2.8,27.0,7.5,-9.0,-9.0,-9,-9,-,0,-9,-9,4339,0.0,1.71,-9,26.0,-99.0,-9.0,-9,3,-9
202604271600,181,27,2.6,-9,1006.7,1010.6,-9,-9.0,21.8,1.9,27.0,7.0,-9.0,-9.0,-9,-9,-,2,32,-9,4897,0.0,1.08,-9,23.3,-99.0,-9.0,-9,3,-9
202604271700,181,36,2.8,-9,1006.5,1010.4,-9,-9.0,19.3,6.0,42.0,9.3,-9.0,-9.0,-9,-9,-,1,14,-9,2773,0.0,0.25,-9,20.3,-99.0,-9.0,-9,1,-9
202604271800,181,23,1.8,-9,1006.8,1010.7,2,0.3,18.6,3.2,36.0,7.7,-9.0,-9.0,-9,-9,-,4,32,-9,4862,0.0,0.36,-9,18.7,-99.0,-9.0,-9,3,-9
202604271900,181,36,1.6,-9,1006.7,1010.7,-9,-9.0,17.3,4.2,42.0,8.2,-9.0,-9.0,-9,-9,-,9,33,-9,4966,0.0,0.11,-9,17.4,-99.0,-9.0,-9,3,-9
202604272000,181,0,0.4,-9,1006.7,1010.7,-9,-9.0,15.3,5.4,52.0,9.0,-9.0,-9.0,-9,-9,-,7,32,-9,5000,0.0,0.01,-9,16.1,-99.0,-9.0,-9,3,-9
202604272100,181,27,1.0,-9,1008.4,1012.4,2,1.7,16.1,4.4,46.0,8.4,-9.0,-9.0,-9,-9,-,10,31,-9,4988,-9.0,-9.00,-9,15.4,-99.0,-9.0,-9,3,-9
202604272200,181,23,2.8,-9,1008.5,1012.5,-9,-9.0,15.6,5.7,52.0,9.2,-9.0,-9.0,-9,-9,-,9,28,-9,4889,-9.0,-9.00,-9,14.9,-99.0,-9.0,-9,3,-9
202604272300,181,18,2.6,-9,1007.0,1011.0,-9,-9.0,13.7,5.3,57.0,8.9,-9.0,-9.0,-9,-9,-,0,-9,-9,2810,-9.0,-9.00,-9,14.2,-99.0,-9.0,-9,1,-9
202604280000,181,16,1.1,-9,1007.2,1011.2,5,-1.2,11.2,8.9,86.0,11.4,-9.0,-9.0,-9,-9,-,1,20,-9,3085,-9.0,-9.00,-9,13.9,-99.0,-9.0,-9,1,-9
202604280100,181,18,1.5,-9,1007.0,1011.0,-9,-9.0,11.4,8.4,82.0,11.0,-9.0,-9.0,-9,-9,-,9,14,-9,3252,-9.0,-9.00,-9,13.7,-99.0,-9.0,-9,3,-9
202604280200,181,25,1.1,-9,1006.3,1010.3,-9,-9.0,11.9,7.0,72.0,10.0,-9.0,-9.0,-9,-9,-,5,9,-9,3759,-9.0,-9.00,-9,12.9,-99.0,-9.0,-9,3,-9
202604280300,181,27,1.8,-9,1006.8,1010.8,5,-0.4,13.5,4.8,56.0,8.6,-9.0,-9.0,-9,-9,-,8,8,-9,3229,-9.0,-9.00,-9,12.8,-99.0,-9.0,-9,3,-9
202604280400,181,25,3.1,-9,1007.0,1011.0,-9,-9.0,13.6,7.3,66.0,10.2,-9.0,-9.0,-9,-9,-,6,8,-9,2294,-9.0,-9.00,-9,12.5,-99.0,-9.0,-9,3,-9
202604280500,181,25,3.3,-9,1007.1,1011.1,-9,-9.0,12.9,8.9,77.0,11.4,-9.0,-9.0,-9,-9,-,2,8,-9,995,-9.0,-9.00,-9,12.3,-99.0,-9.0,-9,3,-9
202604280600,181,25,3.7,-9,1007.8,1011.8,2,1.0,11.9,7.7,76.0,10.5,-9.0,-9.0,-9,-9,-,7,7,-9,1117,0.0,0.00,-9,12.1,-99.0,-9.0,-9,3,-9
202604280700,181,25,2.8,-9,1008.5,1012.5,-9,-9.0,12.0,7.6,75.0,10.4,-9.0,-9.0,-9,-9,-,3,7,-9,1513,0.0,0.26,-9,12.7,-99.0,-9.0,-9,3,-9
202604280800,181,25,2.6,-9,1009.0,1013.0,-9,-9.0,12.6,7.2,70.0,10.2,-9.0,-9.0,-9,-9,-,6,7,-9,2958,0.2,0.75,-9,14.7,-99.0,-9.0,-9,3,-9
202604280900,181,27,3.0,-9,1009.6,1013.6,2,1.8,13.2,6.0,62.0,9.3,-9.0,-9.0,-9,-9,-,5,8,-9,5000,0.7,1.68,-9,18.5,-99.0,-9.0,-9,3,-9
202604281000,181,23,3.0,-9,1009.8,1013.8,-9,-9.0,14.2,5.5,56.0,9.0,-9.0,-9.0,-9,-9,-,8,9,-9,5000,0.4,1.56,-9,19.8,-99.0,-9.0,-9,3,-9
202604281100,181,25,3.4,-9,1009.9,1013.9,-9,-9.0,15.8,5.0,49.0,8.7,-9.0,-9.0,-9,-9,-,6,11,-9,4870,0.8,2.71,-9,24.0,-99.0,-9.0,-9,3,-9
202604281200,181,29,3.0,-9,1009.8,1013.8,0,0.2,17.3,4.9,44.0,8.7,-9.0,-9.0,-9,-9,-,5,13,-9,5000,0.6,2.54,-9,25.8,-99.0,-9.0,-9,3,-9
202604281300,181,34,3.9,-9,1009.7,1013.7,-9,-9.0,17.2,5.7,47.0,9.2,-9.0,-9.0,-9,-9,-,2,13,-9,4991,0.8,3.20,-9,27.4,-99.0,-9.0,-9,3,-9
202604281400,181,32,6.5,1352,1009.8,1013.8,-9,-9.0,17.5,5.4,45.0,9.0,-9.0,-9.0,-9,-9,-,2,14,-9,5000,0.8,3.02,-9,27.6,-99.0,-9.0,-9,3,-9
202604281500,181,29,5.1,1352,1010.2,1014.2,3,0.4,17.2,4.8,44.0,8.6,-9.0,-9.0,-9,-9,-,2,16,-9,5000,0.9,2.72,-9,26.3,-99.0,-9.0,-9,3,-9
202604281600,181,32,4.5,-9,1010.0,1014.0,-9,-9.0,16.6,4.6,45.0,8.5,-9.0,-9.0,-9,-9,-,1,15,-9,5000,1.0,2.14,-9,24.5,-99.0,-9.0,-9,3,-9
202604281700,181,32,5.4,-9,1010.8,1014.8,-9,-9.0,15.8,3.5,44.0,7.8,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.58,-9,22.1,-99.0,-9.0,-9,3,-9
202604281800,181,29,3.6,-9,1011.1,1015.1,3,0.9,14.8,3.5,47.0,7.8,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.00,-9,19.2,-99.0,-9.0,-9,3,-9
202604281900,181,29,2.6,-9,1011.9,1015.9,-9,-9.0,13.7,4.0,52.0,8.1,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.3,0.29,-9,16.9,-99.0,-9.0,-9,3,-9
202604282000,181,27,1.5,-9,1013.1,1017.1,-9,-9.0,13.0,3.8,54.0,8.0,-9.0,-9.0,-9,-9,-,6,69,-9,5000,0.0,0.01,-9,15.2,-99.0,-9.0,-9,3,-9
202604282100,181,29,0.8,-9,1013.8,1017.9,2,2.8,12.3,3.5,55.0,7.8,-9.0,-9.0,-9,-9,-,4,65,-9,5000,-9.0,-9.00,-9,14.0,-99.0,-9.0,-9,3,-9
202604282200,181,18,1.2,-9,1014.1,1018.2,-9,-9.0,10.3,3.7,64.0,8.0,-9.0,-9.0,-9,-9,-,4,62,-9,5000,-9.0,-9.00,-9,12.7,-99.0,-9.0,-9,3,-9
202604282300,181,23,1.5,-9,1014.3,1018.4,-9,-9.0,9.6,2.8,63.0,7.5,-9.0,-9.0,-9,-9,-,0,-9,-9,4999,-9.0,-9.00,-9,11.7,-99.0,-9.0,-9,3,-9
202604290000,181,0,0.2,-9,1014.5,1018.6,2,0.7,8.9,3.0,67.0,7.6,-9.0,-9.0,-9,-9,-,9,66,-9,4604,-9.0,-9.00,-9,11.2,-99.0,-9.0,-9,3,-9
202604290100,181,23,1.9,-9,1014.5,1018.6,-9,-9.0,9.8,3.7,66.0,8.0,-9.0,-9.0,-9,-9,-,10,66,-9,3863,-9.0,-9.00,-9,11.3,-99.0,-9.0,-9,3,-9
202604290200,181,25,1.2,-9,1014.4,1018.5,-9,-9.0,9.2,4.0,70.0,8.1,-9.0,-9.0,-9,-9,-,10,65,-9,3630,-9.0,-9.00,-9,11.1,-99.0,-9.0,-9,3,-9
202604290300,181,25,1.0,-9,1014.2,1018.3,7,-0.3,8.7,3.9,72.0,8.1,-9.0,-9.0,-9,-9,-,8,66,-9,3344,-9.0,-9.00,-9,10.7,-99.0,-9.0,-9,3,-9
202604290400,181,18,1.0,-9,1014.6,1018.7,-9,-9.0,7.1,3.6,79.0,7.9,-9.0,-9.0,-9,-9,-,7,67,-9,3036,-9.0,-9.00,-9,9.7,-99.0,-9.0,-9,3,-9
202604290500,181,18,1.6,-9,1014.6,1018.7,-9,-9.0,6.8,3.7,81.0,8.0,-9.0,-9.0,-9,-9,-,0,-9,-9,2541,-9.0,-9.00,-9,9.2,-99.0,-9.0,-9,3,-9
202604290600,181,20,1.8,-9,1015.1,1019.2,2,0.9,7.6,4.3,80.0,8.3,-9.0,-9.0,-9,-9,-,0,-9,-9,2344,0.0,0.00,-9,9.3,-99.0,-9.0,-9,3,-9
202604290700,181,0,0.2,-9,1015.7,1019.8,-9,-9.0,8.7,5.0,78.0,8.7,-9.0,-9.0,-9,-9,-,0,-9,-9,2020,0.3,0.27,-9,10.3,-99.0,-9.0,-9,3,-9
202604290800,181,20,1.2,-9,1015.8,1019.9,-9,-9.0,10.6,5.1,69.0,8.8,-9.0,-9.0,-9,-9,-,0,-9,-9,2692,1.0,1.06,-9,14.0,-99.0,-9.0,-9,3,-9
202604290900,181,25,1.9,-9,1016.1,1020.2,2,1.0,12.2,5.5,64.0,9.0,-9.0,-9.0,-9,-9,-,0,-9,-9,2703,1.0,1.84,-9,18.4,-99.0,-9.0,-9,3,-9
202604291000,181,32,0.8,-9,1016.1,1020.1,-9,-9.0,15.5,6.7,56.0,9.8,-9.0,-9.0,-9,-9,-,0,-9,-9,3149,1.0,2.12,-9,21.3,-99.0,-9.0,-9,3,-9
202604291100,181,27,1.5,-9,1016.0,1020.0,-9,-9.0,15.1,5.3,52.0,8.9,-9.0,-9.0,-9,-9,-,1,12,-9,3249,1.0,2.53,-9,24.4,-99.0,-9.0,-9,3,-9
202604291200,181,20,2.2,-9,1015.3,1019.3,7,-0.9,16.2,5.1,48.0,8.8,-9.0,-9.0,-9,-9,-,1,76,-9,2957,1.0,2.90,-9,26.5,-99.0,-9.0,-9,3,-9
202604291300,181,5,2.8,-9,1014.7,1018.7,-9,-9.0,18.1,4.6,41.0,8.5,-9.0,-9.0,-9,-9,-,0,-9,-9,4317,0.5,2.30,-9,26.2,-99.0,-9.0,-9,3,-9
202604291400,181,23,1.7,-9,1014.1,1018.1,-9,-9.0,18.3,4.8,41.0,8.6,-9.0,-9.0,-9,-9,-,1,-9,-9,4070,0.9,2.67,-9,27.5,-99.0,-9.0,-9,3,-9
202604291500,181,29,2.1,-9,1013.2,1017.2,7,-2.1,18.6,3.9,38.0,8.1,-9.0,-9.0,-9,-9,-,2,17,-9,4628,0.7,2.08,-9,25.9,-99.0,-9.0,-9,3,-9
202604291600,181,32,2.8,-9,1012.9,1016.8,-9,-9.0,19.4,3.9,36.0,8.1,-9.0,-9.0,-9,-9,-,1,21,-9,5000,0.6,1.77,-9,25.2,-99.0,-9.0,-9,3,-9
202604291700,181,34,2.3,-9,1012.8,1016.8,-9,-9.0,18.6,3.6,37.0,7.9,-9.0,-9.0,-9,-9,-,2,19,-9,3921,0.1,0.91,-9,22.2,-99.0,-9.0,-9,3,-9
202604291800,181,32,2.1,-9,1012.8,1016.8,6,-0.4,18.1,3.9,39.0,8.1,-9.0,-9.0,-9,-9,-,7,20,-9,3289,0.1,0.65,-9,20.2,-99.0,-9.0,-9,3,-9
202604291900,181,29,3.2,-9,1013.1,1017.1,-9,-9.0,16.9,4.2,43.0,8.2,-9.0,-9.0,-9,-9,-,1,20,-9,2470,0.0,0.14,-9,17.9,-99.0,-9.0,-9,3,-9
202604292000,181,29,2.2,-9,1013.7,1017.7,-9,-9.0,15.6,2.7,42.0,7.4,-9.0,-9.0,-9,-9,-,9,20,-9,3239,0.0,0.00,-9,16.3,-99.0,-9.0,-9,3,-9
202604292100,181,34,2.9,-9,1014.4,1018.4,2,1.6,15.1,0.1,36.0,6.2,-9.0,-9.0,-9,-9,-,2,71,-9,4711,-9.0,-9.00,-9,15.0,-99.0,-9.0,-9,3,-9
202604292200,181,34,1.7,-9,1014.7,1018.7,-9,-9.0,13.9,0.5,40.0,6.3,-9.0,-9.0,-9,-9,-,4,69,-9,4997,-9.0,-9.00,-9,14.0,-99.0,-9.0,-9,3,-9
202604292300,181,7,1.0,-9,1014.8,1018.9,-9,-9.0,12.3,1.2,47.0,6.7,-9.0,-9.0,-9,-9,-,6,71,-9,5000,-9.0,-9.00,-9,13.3,-99.0,-9.0,-9,3,-9
202604300000,181,16,0.6,-9,1014.8,1018.9,1,0.5,11.4,2.1,53.0,7.1,-9.0,-9.0,-9,-9,-,7,70,-9,4976,-9.0,-9.00,-9,12.7,-99.0,-9.0,-9,3,-9
202604300100,181,0,0.0,-9,1014.5,1018.6,-9,-9.0,10.9,1.9,54.0,7.0,-9.0,-9.0,-9,-9,-,7,65,-9,5000,-9.0,-9.00,-9,12.3,-99.0,-9.0,-9,3,-9
202604300200,181,0,0.3,-9,1014.4,1018.5,-9,-9.0,11.0,2.0,54.0,7.1,-9.0,-9.0,-9,-9,-,10,60,-9,4994,-9.0,-9.00,-9,12.0,-99.0,-9.0,-9,3,-9
202604300300,181,0,0.0,-9,1014.2,1018.3,7,-0.6,9.3,2.8,64.0,7.5,-9.0,-9.0,-9,-9,-,7,61,-9,4050,-9.0,-9.00,-9,11.5,-99.0,-9.0,-9,3,-9
202604300400,181,0,0.0,-9,1013.9,1018.0,-9,-9.0,9.1,3.0,66.0,7.6,-9.0,-9.0,-9,-9,-,9,61,-9,3595,-9.0,-9.00,-9,10.9,-99.0,-9.0,-9,3,-9
202604300500,181,0,0.0,-9,1013.6,1017.7,-9,-9.0,9.0,3.3,68.0,7.7,-9.0,-9.0,-9,-9,-,8,60,-9,3208,-9.0,-9.00,-9,10.5,-99.0,-9.0,-9,3,-9
202604300600,181,0,0.0,-9,1013.5,1017.6,7,-0.7,8.1,3.5,73.0,7.8,-9.0,-9.0,-9,-9,-,1,61,-9,2893,0.0,0.00,-9,9.8,-99.0,-9.0,-9,3,-9
202604300700,181,0,0.0,-9,1013.5,1017.6,-9,-9.0,9.7,4.4,70.0,8.4,-9.0,-9.0,-9,-9,-,0,-9,-9,2492,0.5,0.27,-9,10.4,-99.0,-9.0,-9,3,-9
202604300800,181,29,0.6,-9,1013.5,1017.6,-9,-9.0,12.4,4.3,58.0,8.3,-9.0,-9.0,-9,-9,-,0,-9,-9,2735,1.0,1.11,-9,14.8,-99.0,-9.0,-9,3,-9
202604300900,181,36,0.7,-9,1013.1,1017.1,7,-0.5,15.3,4.9,50.0,8.7,-9.0,-9.0,-9,-9,-,0,-9,-9,2615,1.0,1.82,-9,19.3,-99.0,-9.0,-9,3,-9
202604301000,181,29,1.7,-9,1012.5,1016.5,-9,-9.0,17.1,4.0,42.0,8.1,-9.0,-9.0,-9,-9,-,1,23,-9,2755,1.0,2.57,-9,24.1,-99.0,-9.0,-9,3,-9
202604301100,181,32,1.7,-9,1011.7,1015.6,-9,-9.0,19.1,2.4,33.0,7.3,-9.0,-9.0,-9,-9,-,0,-9,-9,3192,1.0,3.08,-9,28.2,-99.0,-9.0,-9,3,-9
202604301200,181,34,1.7,-9,1010.9,1014.8,7,-2.3,20.4,3.1,32.0,7.6,-9.0,-9.0,-9,-9,-,0,-9,-9,4351,1.0,3.47,-9,31.3,-99.0,-9.0,-9,3,-9
202604301300,181,27,2.3,-9,1009.7,1013.6,-9,-9.0,21.1,2.8,30.0,7.5,-9.0,-9.0,-9,-9,-,0,-9,-9,4156,1.0,3.43,-9,32.5,-99.0,-9.0,-9,3,-9
202604301400,181,25,2.2,-9,1008.9,1012.8,-9,-9.0,21.4,2.6,29.0,7.4,-9.0,-9.0,-9,-9,-,8,23,-9,3402,0.2,2.01,-9,28.7,-99.0,-9.0,-9,3,-9
202604301500,181,34,1.2,-9,1008.0,1011.9,7,-2.9,21.1,3.2,31.0,7.7,-9.0,-9.0,-9,-9,-,9,24,-9,4995,0.0,1.17,-9,25.3,-99.0,-9.0,-9,3,-9
202604301600,181,32,2.7,-9,1007.2,1011.1,-9,-9.0,21.0,3.2,31.0,7.7,-9.0,-9.0,-9,-9,-,6,24,-9,3944,0.0,0.90,-9,23.8,-99.0,-9.0,-9,3,-9
202604301700,181,34,4.1,-9,1006.9,1010.8,-9,-9.0,20.3,3.4,33.0,7.8,-9.0,-9.0,-9,-9,-,9,24,-9,3547,0.0,0.58,-9,21.8,-99.0,-9.0,-9,3,-9
202604301800,181,34,5.7,-9,1006.7,1010.6,7,-1.3,18.4,0.9,31.0,6.5,-9.0,-9.0,-9,-9,-,8,23,-9,3814,0.0,0.60,-9,20.2,-99.0,-9.0,-9,3,-9
202604301900,181,25,0.8,-9,1006.9,1010.9,-9,-9.0,17.5,-0.7,29.0,5.8,-9.0,-9.0,-9,-9,-,9,23,-9,4936,0.0,0.11,-9,18.2,-99.0,-9.0,-9,3,-9
202604302000,181,29,1.6,-9,1007.2,1011.2,-9,-9.0,16.7,-1.9,28.0,5.3,-9.0,-9.0,-9,-9,-,7,33,-9,5000,0.0,0.00,-9,16.7,-99.0,-9.0,-9,3,-9
202604302100,181,29,1.2,-9,1007.7,1011.7,2,1.1,16.4,-1.7,29.0,5.4,-9.0,-9.0,-9,-9,-,10,22,-9,5000,-9.0,-9.00,-9,16.0,-99.0,-9.0,-9,3,-9
202604302200,181,2,0.9,-9,1008.0,1012.0,-9,-9.0,15.4,-0.4,34.0,5.9,-9.0,-9.0,-9,-9,-,10,22,-9,5000,-9.0,-9.00,-9,15.4,-99.0,-9.0,-9,3,-9
202604302300,181,29,1.8,-9,1007.6,1011.6,-9,-9.0,15.1,-1.5,32.0,5.5,-9.0,-9.0,-9,-9,-,10,22,-9,5000,-9.0,-9.00,-9,14.7,-99.0,-9.0,-9,3,-9
202605010000,181,25,1.0,-9,1007.6,1011.6,6,-0.1,14.7,-1.0,34.0,5.7,-9.0,-9.0,-9,-9,-,10,23,-9,5000,-9.0,-9.00,-9,14.3,-99.0,-9.0,-9,3,-9
202605010100,181,0,0.4,-9,1007.6,1011.6,-9,-9.0,13.3,2.5,48.0,7.3,-9.0,-9.0,-9,-9,-,1,18,-9,5000,-9.0,-9.00,-9,13.9,-99.0,-9.0,-9,1,-9
202605010200,181,18,0.8,-9,1007.1,1011.1,-9,-9.0,11.1,6.0,71.0,9.3,-9.0,-9.0,-9,-9,-,8,17,-9,5000,-9.0,-9.00,-9,13.4,-99.0,-9.0,-9,1,-9
202605010300,181,20,2.6,-9,1006.8,1010.9,7,-0.7,10.7,6.8,77.0,9.9,-9.0,-9.0,-9,-9,-,4,13,-9,1823,-9.0,-9.00,-9,12.9,-99.0,-9.0,-9,1,-9
202605010400,181,20,1.7,-9,1006.4,1010.5,-9,-9.0,9.5,7.2,86.0,10.2,-9.0,-9.0,-9,-9,-,9,17,-9,1580,-9.0,-9.00,-9,12.5,-99.0,-9.0,-9,1,-9
202605010500,181,11,0.8,-9,1006.0,1010.1,-9,-9.0,9.1,7.7,91.0,10.5,-9.0,-9.0,-9,-9,-,1,17,-9,2257,-9.0,-9.00,-9,12.2,-99.0,-9.0,-9,1,-9
202605010600,181,20,0.9,-9,1005.7,1009.8,7,-1.1,9.3,7.4,88.0,10.3,-9.0,-9.0,-9,-9,-,1,23,-9,3138,0.0,0.00,-9,12.0,-99.0,-9.0,-9,1,-9
202605010700,181,23,1.8,-9,1005.8,1009.9,-9,-9.0,10.6,6.5,76.0,9.7,-9.0,-9.0,-9,-9,-,3,34,-9,3177,0.0,0.14,-9,12.3,-99.0,-9.0,-9,3,-9
202605010800,181,23,2.3,-9,1006.0,1010.0,-9,-9.0,11.9,6.3,69.0,9.5,-9.0,-9.0,-9,-9,-,3,40,-9,1980,0.0,0.52,-9,13.7,-99.0,-9.0,-9,3,-9
202605010900,181,23,2.5,-9,1005.4,1009.4,8,-0.4,13.5,7.0,65.0,10.0,-9.0,-9.0,-9,-9,-,5,33,-9,1816,0.4,1.08,-9,16.0,-99.0,-9.0,-9,3,-9
202605011000,181,27,2.7,-9,1005.5,1009.4,-9,-9.0,17.3,3.5,40.0,7.8,-9.0,-9.0,-9,-9,-,2,-9,-9,3467,0.7,2.13,-9,21.7,-99.0,-9.0,-9,3,-9
202605011100,181,29,4.3,-9,1005.0,1008.9,-9,-9.0,18.9,3.0,35.0,7.6,-9.0,-9.0,-9,-9,-,0,-9,-9,3904,1.0,3.05,-9,25.3,-99.0,-9.0,-9,3,-9
202605011200,181,27,5.5,1155,1004.5,1008.4,7,-1.0,20.3,-0.3,25.0,6.0,-9.0,-9.0,-9,-9,-,0,-9,-9,4468,1.0,3.49,-9,27.5,-99.0,-9.0,-9,3,-9
202605011300,181,29,7.3,1256,1004.3,1008.2,-9,-9.0,21.5,0.6,25.0,6.4,-9.0,-9.0,-9,-9,-,0,-9,-9,4464,1.0,3.60,-9,29.4,-99.0,-9.0,-9,3,-9
202605011400,181,29,5.7,1338,1004.1,1008.0,-9,-9.0,21.9,2.0,27.0,7.1,-9.0,-9.0,-9,-9,-,0,-9,-9,4499,1.0,3.43,-9,30.0,-99.0,-9.0,-9,3,-9
202605011500,181,32,7.4,1256,1004.1,1008.0,6,-0.4,22.4,2.4,27.0,7.3,-9.0,-9.0,-9,-9,-,0,-9,-9,4242,1.0,3.06,-9,28.7,-99.0,-9.0,-9,3,-9
202605011600,181,29,5.0,1507,1004.3,1008.2,-9,-9.0,21.9,2.0,27.0,7.1,-9.0,-9.0,-9,-9,-,0,-9,-9,4846,1.0,2.50,-9,26.8,-99.0,-9.0,-9,3,-9
202605011700,181,29,5.8,-9,1004.8,1008.7,-9,-9.0,22.0,2.1,27.0,7.1,-9.0,-9.0,-9,-9,-,0,-9,-9,4010,1.0,1.80,-9,24.2,-99.0,-9.0,-9,3,-9
202605011800,181,32,3.2,1507,1005.2,1009.1,2,1.1,21.6,2.7,29.0,7.4,-9.0,-9.0,-9,-9,-,0,-9,-9,4797,1.0,1.05,-9,20.7,-99.0,-9.0,-9,3,-9
202605011900,181,23,4.5,-9,1006.0,1009.9,-9,-9.0,18.8,2.9,35.0,7.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.8,0.35,-9,18.3,-99.0,-9.0,-9,3,-9
202605012000,181,23,3.1,-9,1007.3,1011.3,-9,-9.0,17.0,2.1,37.0,7.1,-9.0,-9.0,-9,-9,-,0,-9,-9,4972,0.0,0.01,-9,16.4,-99.0,-9.0,-9,3,-9
202605012100,181,23,3.1,1507,1008.5,1012.5,2,3.4,15.5,2.2,41.0,7.2,-9.0,-9.0,-9,-9,-,0,-9,-9,3696,-9.0,-9.00,-9,15.1,-99.0,-9.0,-9,3,-9
202605012200,181,20,2.6,-9,1008.9,1012.9,-9,-9.0,14.5,3.0,46.0,7.6,-9.0,-9.0,-9,-9,-,0,-9,-9,3099,-9.0,-9.00,-9,14.0,-99.0,-9.0,-9,3,-9
202605012300,181,25,2.4,-9,1009.1,1013.1,-9,-9.0,13.1,4.2,55.0,8.2,-9.0,-9.0,-9,-9,-,0,-9,-9,2869,-9.0,-9.00,-9,13.2,-99.0,-9.0,-9,3,-9
202605020000,181,23,2.5,-9,1009.4,1013.4,2,0.9,12.4,6.4,67.0,9.6,-9.0,-9.0,-9,-9,-,0,-9,-9,1486,-9.0,-9.00,-9,12.7,-99.0,-9.0,-9,3,-9
202605020100,181,23,1.5,-9,1009.3,1013.4,-9,-9.0,11.0,5.7,70.0,9.2,-9.0,-9.0,-9,-9,-,0,-9,-9,1543,-9.0,-9.00,-9,11.9,-99.0,-9.0,-9,3,-9
202605020200,181,18,1.3,-9,1009.2,1013.3,-9,-9.0,9.9,5.8,76.0,9.2,-9.0,-9.0,-9,-9,-,0,-9,-9,1185,-9.0,-9.00,-9,11.4,-99.0,-9.0,-9,3,-9
202605020300,181,18,0.8,-9,1008.9,1013.0,7,-0.4,9.5,6.0,79.0,9.3,-9.0,-9.0,-9,-9,-,0,-9,-9,1065,-9.0,-9.00,-9,10.8,-99.0,-9.0,-9,3,-9
202605020400,181,18,0.6,-9,1008.6,1012.7,-9,-9.0,9.3,6.1,81.0,9.4,-9.0,-9.0,-9,-9,-,2,60,-9,1036,-9.0,-9.00,-9,10.8,-99.0,-9.0,-9,3,-9
202605020500,181,0,0.0,-9,1008.6,1012.7,-9,-9.0,8.5,5.7,83.0,9.2,-9.0,-9.0,-9,-9,-,4,58,-9,1004,-9.0,-9.00,-9,10.7,-99.0,-9.0,-9,3,-9
202605020600,181,0,0.0,-9,1008.9,1013.0,4,0.0,8.4,5.3,81.0,8.9,-9.0,-9.0,-9,-9,-,1,-9,-9,1165,0.0,0.00,-9,10.1,-99.0,-9.0,-9,3,-9
